Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Question Key,Response
2,1592656322915,20/06/2020 12:32:02,1592656322265,-5,20/06/2020 07:32:02,20280,8,questionnaire-t1fh,,5714459,5ee0cdfbd758230937baaafc,1595430,,complete,,5eedffcf7a569925b02eaa73,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1842x1036,1825x893,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,consent,Yes
3,1592656323071,20/06/2020 12:32:03,1592656322266,-5,20/06/2020 07:32:02,20280,8,questionnaire-t1fh,,5714459,5ee0cdfbd758230937baaafc,1595430,,complete,,5eedffcf7a569925b02eaa73,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1842x1036,1825x893,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,consent-quantised,1
4,1592656323071,20/06/2020 12:32:03,1592656322266,-5,20/06/2020 07:32:02,20280,8,questionnaire-t1fh,,5714459,5ee0cdfbd758230937baaafc,1595430,,complete,,5eedffcf7a569925b02eaa73,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1842x1036,1825x893,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,END QUESTIONNAIRE,66515
1,1592656284513,20/06/2020 12:31:24,1592656286180,-4,20/06/2020 08:31:26,20280,8,questionnaire-t1fh,,5714467,5e0d6dee4f40fb4f60fc0494,1595435,,complete,,5eedfee1671850000ae0c9d7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1600x900,1600x789,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order3,BEGIN QUESTIONNAIRE,
2,1592656312663,20/06/2020 12:31:52,1592656314356,-4,20/06/2020 08:31:54,20280,8,questionnaire-t1fh,,5714467,5e0d6dee4f40fb4f60fc0494,1595435,,complete,,5eedfee1671850000ae0c9d7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1600x900,1583x789,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order3,consent,Yes
3,1592656312788,20/06/2020 12:31:52,1592656314358,-4,20/06/2020 08:31:54,20280,8,questionnaire-t1fh,,5714467,5e0d6dee4f40fb4f60fc0494,1595435,,complete,,5eedfee1671850000ae0c9d7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1600x900,1583x789,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order3,consent-quantised,1
4,1592656312788,20/06/2020 12:31:52,1592656314358,-4,20/06/2020 08:31:54,20280,8,questionnaire-t1fh,,5714467,5e0d6dee4f40fb4f60fc0494,1595435,,complete,,5eedfee1671850000ae0c9d7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1600x900,1583x789,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order3,END QUESTIONNAIRE,28178
1,1592656353110,20/06/2020 12:32:33,1592656354710,-4,20/06/2020 08:32:34,20280,8,questionnaire-t1fh,,5714481,5e0979f7082675243a5e3c91,1595438,,complete,,5eedff8cd86f70257ba5e1fb,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1536x754,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,BEGIN QUESTIONNAIRE,
2,1592656404896,20/06/2020 12:33:24,1592656406583,-4,20/06/2020 08:33:26,20280,8,questionnaire-t1fh,,5714481,5e0979f7082675243a5e3c91,1595438,,complete,,5eedff8cd86f70257ba5e1fb,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1519x754,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,consent,Yes
3,1592656405036,20/06/2020 12:33:25,1592656406588,-4,20/06/2020 08:33:26,20280,8,questionnaire-t1fh,,5714481,5e0979f7082675243a5e3c91,1595438,,complete,,5eedff8cd86f70257ba5e1fb,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1519x754,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,consent-quantised,1
4,1592656405036,20/06/2020 12:33:25,1592656406589,-4,20/06/2020 08:33:26,20280,8,questionnaire-t1fh,,5714481,5e0979f7082675243a5e3c91,1595438,,complete,,5eedff8cd86f70257ba5e1fb,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1536x864,1519x754,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order3,END QUESTIONNAIRE,51880
1,1592656425529,20/06/2020 12:33:45,1592656423279,-4,20/06/2020 08:33:43,20280,8,questionnaire-t1fh,,5714492,5eb21bc78f410a372b077866,1595442,,complete,,5eedffcd8b680e000857eef7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x800,500x676,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,nw_nw_order3,BEGIN QUESTIONNAIRE,
2,1592656711812,20/06/2020 12:38:31,1592656708350,-4,20/06/2020 08:38:28,20280,8,questionnaire-t1fh,,5714492,5eb21bc78f410a372b077866,1595442,,complete,,5eedffcd8b680e000857eef7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x800,483x676,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,nw_nw_order3,consent,Yes
3,1592656712684,20/06/2020 12:38:32,1592656708354,-4,20/06/2020 08:38:28,20280,8,questionnaire-t1fh,,5714492,5eb21bc78f410a372b077866,1595442,,complete,,5eedffcd8b680e000857eef7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x800,483x676,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,nw_nw_order3,consent-quantised,1
4,1592656712684,20/06/2020 12:38:32,1592656708354,-4,20/06/2020 08:38:28,20280,8,questionnaire-t1fh,,5714492,5eb21bc78f410a372b077866,1595442,,complete,,5eedffcd8b680e000857eef7,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.106,1280x800,483x676,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Fail,Pass,Pass,,nw_nw_order3,END QUESTIONNAIRE,285075
1,1592657615112,20/06/2020 12:53:35,1592657609566,1,20/06/2020 13:53:29,20280,8,questionnaire-t1fh,,5714647,5eb921917d0c3201d1c68f76,1595574,,complete,,5eee049a28006f258bacb515,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1366x768,1366x654,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,BEGIN QUESTIONNAIRE,
2,1592657638901,20/06/2020 12:53:58,1592657633612,1,20/06/2020 13:53:53,20280,8,questionnaire-t1fh,,5714647,5eb921917d0c3201d1c68f76,1595574,,complete,,5eee049a28006f258bacb515,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1366x768,1349x654,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,consent,Yes
3,1592657639417,20/06/2020 12:53:59,1592657633625,1,20/06/2020 13:53:53,20280,8,questionnaire-t1fh,,5714647,5eb921917d0c3201d1c68f76,1595574,,complete,,5eee049a28006f258bacb515,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1366x768,1349x654,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,consent-quantised,1
4,1592657639417,20/06/2020 12:53:59,1592657633627,1,20/06/2020 13:53:53,20280,8,questionnaire-t1fh,,5714647,5eb921917d0c3201d1c68f76,1595574,,complete,,5eee049a28006f258bacb515,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1366x768,1349x654,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,nw_nw_order1,END QUESTIONNAIRE,24061
1,1592661526152,20/06/2020 13:58:46,1592661524863,1,20/06/2020 14:58:44,20280,8,questionnaire-t1fh,,5714980,5ed79b612e43940453e0e83a,1595736,,complete,,5eee14749a593026c0ceba3d,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1366x768,1366x654,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order4,BEGIN QUESTIONNAIRE,
2,1592661577415,20/06/2020 13:59:37,1592661576233,1,20/06/2020 14:59:36,20280,8,questionnaire-t1fh,,5714980,5ed79b612e43940453e0e83a,1595736,,complete,,5eee14749a593026c0ceba3d,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1366x768,1349x654,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order4,consent,Yes
3,1592661577821,20/06/2020 13:59:37,1592661576242,1,20/06/2020 14:59:36,20280,8,questionnaire-t1fh,,5714980,5ed79b612e43940453e0e83a,1595736,,complete,,5eee14749a593026c0ceba3d,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1366x768,1349x654,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order4,consent-quantised,1
4,1592661577821,20/06/2020 13:59:37,1592661576243,1,20/06/2020 14:59:36,20280,8,questionnaire-t1fh,,5714980,5ed79b612e43940453e0e83a,1595736,,complete,,5eee14749a593026c0ceba3d,computer,Desktop or Laptop,Windows 10,Firefox 77.0,1366x768,1349x654,Pass,Information-Sheet-MagLab-30 minute,2,Yes,Pass,Pass,,,w_nw_order4,END QUESTIONNAIRE,51380
END OF FILE
