Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,ShowProgressBar,LeftResponseText,RightResponseText,fname
491,1589575952171,15/05/2020 20:52:32,1589575952138,-4,15/05/2020 16:52:32,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,219,163,1,stimulus,Zone1,content_audio,903.4350000002887,,,,0,1,0,,,,,2,Trial,,1,L,R,limb_rim_010.mp3
492,1589575952595,15/05/2020 20:52:32,1589575952565,-4,15/05/2020 16:52:32,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,219,163,2,response,Zone3,response_keyboard_single,418.18500000052154,,R,1,0,1,0,,,,,2,Trial,,1,L,R,limb_rim_010.mp3
493,1589575953600,15/05/2020 20:52:33,1589575953554,-4,15/05/2020 16:52:33,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,219,163,3,Screen 1,fixation,fixation,999.9599999999627,,,,0,1,0,,,,,2,Trial,,1,L,R,limb_rim_010.mp3
494,1589575954585,15/05/2020 20:52:34,1589575954548,-4,15/05/2020 16:52:34,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,192,164,1,stimulus,Zone1,content_audio,980.4150000000373,,,,0,1,0,,,,,2,Trial,,1,L,R,lie_rye_006.mp3
495,1589575954756,15/05/2020 20:52:34,1589575954717,-4,15/05/2020 16:52:34,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,192,164,2,response,Zone3,response_keyboard_single,159.79499999957625,,R,1,0,1,0,,,,,2,Trial,,1,L,R,lie_rye_006.mp3
496,1589575955772,15/05/2020 20:52:35,1589575955705,-4,15/05/2020 16:52:35,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,192,164,3,Screen 1,fixation,fixation,999.9599999999627,,,,0,1,0,,,,,2,Trial,,1,L,R,lie_rye_006.mp3
497,1589575956632,15/05/2020 20:52:36,1589575956596,-4,15/05/2020 16:52:36,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,257,165,1,stimulus,Zone1,content_audio,875.9750000007916,,,,0,1,0,,,,,2,Trial,,1,L,R,lot_rot_002.mp3
498,1589575956787,15/05/2020 20:52:36,1589575956722,-4,15/05/2020 16:52:36,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,257,165,2,response,Zone2,response_keyboard_single,117.2849999985192,,L,1,0,1,0,,,,,2,Trial,,1,L,R,lot_rot_002.mp3
499,1589575957756,15/05/2020 20:52:37,1589575957722,-4,15/05/2020 16:52:37,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,257,165,3,Screen 1,fixation,fixation,999.9599999999627,,,,0,1,0,,,,,2,Trial,,1,L,R,lot_rot_002.mp3
500,1589575958709,15/05/2020 20:52:38,1589575958644,-4,15/05/2020 16:52:38,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,245,166,1,stimulus,Zone1,content_audio,907.6499999992084,,,,0,1,0,,,,,2,Trial,,1,L,R,lock_rock_005.mp3
501,1589575959100,15/05/2020 20:52:39,1589575959071,-4,15/05/2020 16:52:39,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,245,166,2,response,Zone2,response_keyboard_single,419.20999999996275,,L,1,0,1,0,,,,,2,Trial,,1,L,R,lock_rock_005.mp3
502,1589575960116,15/05/2020 20:52:40,1589575960079,-4,15/05/2020 16:52:40,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,245,166,3,Screen 1,fixation,fixation,1007.8950000000186,,,,0,1,0,,,,,2,Trial,,1,L,R,lock_rock_005.mp3
503,1589575961289,15/05/2020 20:52:41,1589575960927,-4,15/05/2020 16:52:40,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,284,167,1,stimulus,Zone1,content_audio,834.7599999997765,,,,0,1,0,,,,,2,Trial,,1,L,R,low_row_007.mp3
504,1589575961429,15/05/2020 20:52:41,1589575961111,-4,15/05/2020 16:52:41,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,284,167,2,response,Zone3,response_keyboard_single,175.67499999864958,,R,1,0,1,0,,,,,2,Trial,,1,L,R,low_row_007.mp3
505,1589575962133,15/05/2020 20:52:42,1589575962097,-4,15/05/2020 16:52:42,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,284,167,3,Screen 1,fixation,fixation,999.9599999999627,,,,0,1,0,,,,,2,Trial,,1,L,R,low_row_007.mp3
506,1589575963429,15/05/2020 20:52:43,1589575963039,-4,15/05/2020 16:52:43,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,244,168,1,stimulus,Zone1,content_audio,927.4800000002142,,,,0,1,0,,,,,2,Trial,,1,L,R,lock_rock_005.mp3
507,1589575963586,15/05/2020 20:52:43,1589575963300,-4,15/05/2020 16:52:43,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,244,168,2,response,Zone2,response_keyboard_single,251.67999999935273,,L,1,0,1,0,,,,,2,Trial,,1,L,R,lock_rock_005.mp3
508,1589575964320,15/05/2020 20:52:44,1589575964296,-4,15/05/2020 16:52:44,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,244,168,3,Screen 1,fixation,fixation,999.9600000000792,,,,0,1,0,,,,,2,Trial,,1,L,R,lock_rock_005.mp3
509,1589575965273,15/05/2020 20:52:45,1589575965236,-4,15/05/2020 16:52:45,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,205,169,1,stimulus,Zone1,content_audio,927.3949999988545,,,,0,1,0,,,,,2,Trial,,1,L,R,limb_rim_003.mp3
510,1589575965742,15/05/2020 20:52:45,1589575965705,-4,15/05/2020 16:52:45,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,205,169,2,response,Zone2,response_keyboard_single,460.55499999958556,,L,1,0,1,0,,,,,2,Trial,,1,L,R,limb_rim_003.mp3
511,1589575966746,15/05/2020 20:52:46,1589575966696,-4,15/05/2020 16:52:46,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,205,169,3,Screen 1,fixation,fixation,999.9599999999627,,,,0,1,0,,,,,2,Trial,,1,L,R,limb_rim_003.mp3
512,1589575967731,15/05/2020 20:52:47,1589575967690,-4,15/05/2020 16:52:47,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,236,170,1,stimulus,Zone1,content_audio,980.5250000008382,,,,0,1,0,,,,,2,Trial,,1,L,R,lip_rip_010.mp3
513,1589575967950,15/05/2020 20:52:47,1589575967924,-4,15/05/2020 16:52:47,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,236,170,2,response,Zone3,response_keyboard_single,224.04000000096858,,R,1,0,1,0,,,,,2,Trial,,1,L,R,lip_rip_010.mp3
514,1589575968966,15/05/2020 20:52:48,1589575968911,-4,15/05/2020 16:52:48,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,236,170,3,Screen 1,fixation,fixation,999.9599999999627,,,,0,1,0,,,,,2,Trial,,1,L,R,lip_rip_010.mp3
515,1589575969840,15/05/2020 20:52:49,1589575969802,-4,15/05/2020 16:52:49,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,279,171,1,stimulus,Zone1,content_audio,878.130000000936,,,,0,1,0,,,,,2,Trial,,1,L,R,low_row_004.mp3
516,1589575969981,15/05/2020 20:52:49,1589575969922,-4,15/05/2020 16:52:49,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,279,171,2,response,Zone2,response_keyboard_single,111.16000000038184,,L,1,0,1,0,,,,,2,Trial,,1,L,R,low_row_004.mp3
517,1589575970952,15/05/2020 20:52:50,1589575970921,-4,15/05/2020 16:52:50,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,279,171,3,Screen 1,fixation,fixation,999.9600000000792,,,,0,1,0,,,,,2,Trial,,1,L,R,low_row_004.mp3
518,1589575971938,15/05/2020 20:52:51,1589575971893,-4,15/05/2020 16:52:51,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,233,172,1,stimulus,Zone1,content_audio,956.2450000011595,,,,0,1,0,,,,,2,Trial,,1,L,R,lip_rip_008.mp3
519,1589575972094,15/05/2020 20:52:52,1589575972069,-4,15/05/2020 16:52:52,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,233,172,2,response,Zone3,response_keyboard_single,167.03999999840744,,R,1,0,1,0,,,,,2,Trial,,1,L,R,lip_rip_008.mp3
520,1589575973109,15/05/2020 20:52:53,1589575973055,-4,15/05/2020 16:52:53,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,233,172,3,Screen 1,fixation,fixation,999.9599999999627,,,,0,1,0,,,,,2,Trial,,1,L,R,lip_rip_008.mp3
521,1589575974016,15/05/2020 20:52:54,1589575973984,-4,15/05/2020 16:52:53,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,214,173,1,stimulus,Zone1,content_audio,912.430000000284,,,,0,1,0,,,,,2,Trial,,1,L,R,limb_rim_008.mp3
522,1589575974766,15/05/2020 20:52:54,1589575974011,-4,15/05/2020 16:52:54,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,214,173,2,response,Zone3,response_keyboard_single,17.515000001410954,,R,1,0,1,0,,,,,2,Trial,,1,L,R,limb_rim_008.mp3
523,1589575975140,15/05/2020 20:52:55,1589575975004,-4,15/05/2020 16:52:55,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,214,173,3,Screen 1,fixation,fixation,999.9599999999627,,,,0,1,0,,,,,2,Trial,,1,L,R,limb_rim_008.mp3
524,1589575975954,15/05/2020 20:52:55,1589575975903,-4,15/05/2020 16:52:55,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,223,174,1,stimulus,Zone1,content_audio,885.4250000003958,,,,0,1,0,,,,,2,Trial,,1,L,R,lip_rip_003.mp3
525,1589575976141,15/05/2020 20:52:56,1589575976048,-4,15/05/2020 16:52:56,17840,3,task-117o,,4964964,5d58cb946c04b200161ecf9b,1408504,,complete,,5ebefd70dc3ed713ad3876f5,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 81.0.4044.138,1440x900,1354x719,Pass,Phonetic Judgment (Target Stimuli),2,Yes,Pass,Pass,,,Order4,Order1,223,174,2,response,Zone2,response_keyboard_single,136.35500000056345,,L,1,0,1,0,,,,,2,Trial,,1,L,R,lip_rip_003.mp3
