Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-ku42,Question Key,Response
9,1593640938469,01/07/2020 22:02:18,1593640939135,-5,01/07/2020 17:02:19,21059,7,questionnaire-d7os,,5861817,5d901b10d7a21a001d635d12,1649908,,complete,,5efd06e5c08e4413e2a91b25,computer,Desktop or Laptop,Windows 8.1,Firefox 77.0,1920x1080,1903x947,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order1,END QUESTIONNAIRE,13916
1,1593647208791,01/07/2020 23:46:48,1593647208639,-5,01/07/2020 18:46:48,21059,7,questionnaire-d7os,,5862329,5eb16658744ab3253ba26252,1650125,,complete,,5efd200f8f20d516614fc4dd,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 81.0.4044.122,1440x900,1440x821,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,BEGIN QUESTIONNAIRE,
2,1593647222871,01/07/2020 23:47:02,1593647222793,-5,01/07/2020 18:47:02,21059,7,questionnaire-d7os,,5862329,5eb16658744ab3253ba26252,1650125,,complete,,5efd200f8f20d516614fc4dd,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 81.0.4044.122,1440x900,1425x821,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-accent-3,Midwestern
3,1593647223088,01/07/2020 23:47:03,1593647222795,-5,01/07/2020 18:47:02,21059,7,questionnaire-d7os,,5862329,5eb16658744ab3253ba26252,1650125,,complete,,5efd200f8f20d516614fc4dd,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 81.0.4044.122,1440x900,1425x821,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-accent-text,
4,1593647223088,01/07/2020 23:47:03,1593647222795,-5,01/07/2020 18:47:02,21059,7,questionnaire-d7os,,5862329,5eb16658744ab3253ba26252,1650125,,complete,,5efd200f8f20d516614fc4dd,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 81.0.4044.122,1440x900,1425x821,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-sex-1,Female
5,1593647223088,01/07/2020 23:47:03,1593647222795,-5,01/07/2020 18:47:02,21059,7,questionnaire-d7os,,5862329,5eb16658744ab3253ba26252,1650125,,complete,,5efd200f8f20d516614fc4dd,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 81.0.4044.122,1440x900,1425x821,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-ethnicity-2,Not Hispanic or Latino
6,1593647223088,01/07/2020 23:47:03,1593647222795,-5,01/07/2020 18:47:02,21059,7,questionnaire-d7os,,5862329,5eb16658744ab3253ba26252,1650125,,complete,,5efd200f8f20d516614fc4dd,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 81.0.4044.122,1440x900,1425x821,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-race-5,White
7,1593647223088,01/07/2020 23:47:03,1593647222796,-5,01/07/2020 18:47:02,21059,7,questionnaire-d7os,,5862329,5eb16658744ab3253ba26252,1650125,,complete,,5efd200f8f20d516614fc4dd,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 81.0.4044.122,1440x900,1425x821,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-handedness,Right-handed
8,1593647223088,01/07/2020 23:47:03,1593647222796,-5,01/07/2020 18:47:02,21059,7,questionnaire-d7os,,5862329,5eb16658744ab3253ba26252,1650125,,complete,,5efd200f8f20d516614fc4dd,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 81.0.4044.122,1440x900,1425x821,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,response-handedness-quantised,1
9,1593647223088,01/07/2020 23:47:03,1593647222796,-5,01/07/2020 18:47:02,21059,7,questionnaire-d7os,,5862329,5eb16658744ab3253ba26252,1650125,,complete,,5efd200f8f20d516614fc4dd,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 81.0.4044.122,1440x900,1425x821,Pass,Demographics-Handedness,2,Yes,Pass,Pass,,,Order2,END QUESTIONNAIRE,14157
END OF FILE
